licenca;descr;qtde;genero;mes_ano
PPR;PILOTO PRIVADO - AVIAO;22;M;Jan-62
PPR;PILOTO PRIVADO - AVIAO;23;M;Jan-63
PPR;PILOTO PRIVADO - AVIAO;9;M;Jan-64
PPR;PILOTO PRIVADO - AVIAO;23;M;Jan-65
PPR;PILOTO PRIVADO - AVIAO;27;M;Jan-66
PPR;PILOTO PRIVADO - AVIAO;17;M;Jan-67
PPR;PILOTO PRIVADO - AVIAO;31;M;Jan-68
PPR;PILOTO PRIVADO - AVIAO;8;M;Jan-69
PPR;PILOTO PRIVADO - AVIAO;27;M;Jan-70
PPR;PILOTO PRIVADO - AVIAO;17;M;Jan-71
PPR;PILOTO PRIVADO - AVIAO;30;M;Jan-72
PPR;PILOTO PRIVADO - AVIAO;14;M;Jan-73
PPR;PILOTO PRIVADO - AVIAO;34;M;Jan-74
PPR;PILOTO PRIVADO - AVIAO;163;M;Jan-75
PPR;PILOTO PRIVADO - AVIAO;127;M;Jan-76
PPR;PILOTO PRIVADO - AVIAO;71;M;Jan-77
PPR;PILOTO PRIVADO - AVIAO;80;M;Jan-78
PPR;PILOTO PRIVADO - AVIAO;139;M;Jan-79
PPR;PILOTO PRIVADO - AVIAO;173;M;Jan-80
PPR;PILOTO PRIVADO - AVIAO;204;M;Jan-81
PPR;PILOTO PRIVADO - AVIAO;96;M;Jan-82
PPR;PILOTO PRIVADO - AVIAO;136;M;Jan-83
PPR;PILOTO PRIVADO - AVIAO;88;M;Jan-84
PPR;PILOTO PRIVADO - AVIAO;81;M;Jan-85
PPR;PILOTO PRIVADO - AVIAO;63;M;Jan-86
PPR;PILOTO PRIVADO - AVIAO;96;M;Jan-87
PPR;PILOTO PRIVADO - AVIAO;93;M;Jan-88
PPR;PILOTO PRIVADO - AVIAO;119;M;Jan-89
PPR;PILOTO PRIVADO - AVIAO;69;M;Jan-90
PPR;PILOTO PRIVADO - AVIAO;112;M;Jan-91
PPR;PILOTO PRIVADO - AVIAO;107;M;Jan-92
PPR;PILOTO PRIVADO - AVIAO;126;M;Jan-93
PPR;PILOTO PRIVADO - AVIAO;47;M;Jan-94
PPR;PILOTO PRIVADO - AVIAO;30;M;Jan-95
PPR;PILOTO PRIVADO - AVIAO;147;M;Jan-96
PPR;PILOTO PRIVADO - AVIAO;89;M;Jan-97
PPR;PILOTO PRIVADO - AVIAO;61;M;Jan-98
PPR;PILOTO PRIVADO - AVIAO;90;M;Jan-99
PPR;PILOTO PRIVADO - AVIAO;154;M;02-00
PPR;PILOTO PRIVADO - AVIAO;95;M;02-Jan
PPR;PILOTO PRIVADO - AVIAO;61;M;02-Feb
PPR;PILOTO PRIVADO - AVIAO;86;M;02-Mar
PPR;PILOTO PRIVADO - AVIAO;31;M;02-Apr
PPR;PILOTO PRIVADO - AVIAO;35;M;02-May
PPR;PILOTO PRIVADO - AVIAO;91;M;02-Jun
PPR;PILOTO PRIVADO - AVIAO;107;M;02-Jul
PPR;PILOTO PRIVADO - AVIAO;83;M;02-Aug
PPR;PILOTO PRIVADO - AVIAO;86;M;02-Sep
PPR;PILOTO PRIVADO - AVIAO;1;M;Feb-75
PPR;PILOTO PRIVADO - AVIAO;2;M;Feb-76
PPR;PILOTO PRIVADO - AVIAO;1;M;Feb-77
PPR;PILOTO PRIVADO - AVIAO;2;M;Feb-78
PPR;PILOTO PRIVADO - AVIAO;1;M;Feb-79
PPR;PILOTO PRIVADO - AVIAO;89;M;Feb-10
PPR;PILOTO PRIVADO - AVIAO;139;M;Feb-11
PPR;PILOTO PRIVADO - AVIAO;260;M;Feb-12
PPR;PILOTO PRIVADO - AVIAO;163;M;Feb-13
PPR;PILOTO PRIVADO - AVIAO;259;M;Feb-14
PPR;PILOTO PRIVADO - AVIAO;118;M;Feb-15
PPR;PILOTO PRIVADO - AVIAO;156;M;Feb-16
PPR;PILOTO PRIVADO - AVIAO;119;M;Feb-17
PPR;PILOTO PRIVADO - AVIAO;103;M;Feb-18
PPR;PILOTO PRIVADO - AVIAO;91;M;Feb-19
PPR;PILOTO PRIVADO - AVIAO;81;M;Feb-20
PPR;PILOTO PRIVADO - AVIAO;74;M;Feb-21
PPR;PILOTO PRIVADO - AVIAO;88;M;Feb-22
PPR;PILOTO PRIVADO - AVIAO;56;M;Feb-23
PPR;PILOTO PRIVADO - AVIAO;1;M;Feb-49
PPR;PILOTO PRIVADO - AVIAO;63;M;Feb-52
PPR;PILOTO PRIVADO - AVIAO;32;M;Feb-53
PPR;PILOTO PRIVADO - AVIAO;14;M;Feb-54
PPR;PILOTO PRIVADO - AVIAO;19;M;Feb-55
PPR;PILOTO PRIVADO - AVIAO;27;M;Feb-56
PPR;PILOTO PRIVADO - AVIAO;12;M;Feb-57
PPR;PILOTO PRIVADO - AVIAO;20;M;Feb-58
PPR;PILOTO PRIVADO - AVIAO;8;M;Feb-59
PPR;PILOTO PRIVADO - AVIAO;15;M;Feb-60
PPR;PILOTO PRIVADO - AVIAO;7;M;Feb-61
PPR;PILOTO PRIVADO - AVIAO;10;M;Feb-62
PPR;PILOTO PRIVADO - AVIAO;24;M;Feb-63
PPR;PILOTO PRIVADO - AVIAO;12;M;Feb-64
PPR;PILOTO PRIVADO - AVIAO;19;M;Feb-65
PPR;PILOTO PRIVADO - AVIAO;17;M;Feb-66
PPR;PILOTO PRIVADO - AVIAO;17;M;Feb-67
PPR;PILOTO PRIVADO - AVIAO;33;M;Feb-68
PPR;PILOTO PRIVADO - AVIAO;40;M;Feb-69
PPR;PILOTO PRIVADO - AVIAO;19;M;Feb-70
PPR;PILOTO PRIVADO - AVIAO;18;M;Feb-71
PPR;PILOTO PRIVADO - AVIAO;36;M;Feb-72
PPR;PILOTO PRIVADO - AVIAO;47;M;Feb-73
PPR;PILOTO PRIVADO - AVIAO;62;M;Feb-74
PPR;PILOTO PRIVADO - AVIAO;83;M;Feb-75
PPR;PILOTO PRIVADO - AVIAO;100;M;Feb-76
PPR;PILOTO PRIVADO - AVIAO;95;M;Feb-77
PPR;PILOTO PRIVADO - AVIAO;80;M;Feb-78
PPR;PILOTO PRIVADO - AVIAO;100;M;Feb-79
PPR;PILOTO PRIVADO - AVIAO;109;M;Feb-80
PPR;PILOTO PRIVADO - AVIAO;95;M;Feb-81
PPR;PILOTO PRIVADO - AVIAO;121;M;Feb-82
PPR;PILOTO PRIVADO - AVIAO;90;M;Feb-83
PPR;PILOTO PRIVADO - AVIAO;106;M;Feb-84
PPR;PILOTO PRIVADO - AVIAO;79;M;Feb-85
PPR;PILOTO PRIVADO - AVIAO;51;M;Feb-86
PPR;PILOTO PRIVADO - AVIAO;107;M;Feb-87
PPR;PILOTO PRIVADO - AVIAO;55;M;Feb-88
PPR;PILOTO PRIVADO - AVIAO;81;M;Feb-89
PPR;PILOTO PRIVADO - AVIAO;50;M;Feb-90
PPR;PILOTO PRIVADO - AVIAO;97;M;Feb-91
PPR;PILOTO PRIVADO - AVIAO;57;M;Feb-92
PPR;PILOTO PRIVADO - AVIAO;14;M;Feb-93
PPR;PILOTO PRIVADO - AVIAO;86;M;Feb-94
PPR;PILOTO PRIVADO - AVIAO;11;M;Feb-95
PPR;PILOTO PRIVADO - AVIAO;45;M;Feb-96
PPR;PILOTO PRIVADO - AVIAO;50;M;Feb-97
PPR;PILOTO PRIVADO - AVIAO;19;M;Feb-98
PPR;PILOTO PRIVADO - AVIAO;80;M;Feb-99
PPR;PILOTO PRIVADO - AVIAO;92;M;03-00
PPR;PILOTO PRIVADO - AVIAO;104;M;03-Jan
PPR;PILOTO PRIVADO - AVIAO;66;M;03-Feb
PPR;PILOTO PRIVADO - AVIAO;88;M;03-Mar
PPR;PILOTO PRIVADO - AVIAO;72;M;03-Apr
PPR;PILOTO PRIVADO - AVIAO;60;M;03-May
PPR;PILOTO PRIVADO - AVIAO;98;M;03-Jun
PPR;PILOTO PRIVADO - AVIAO;84;M;03-Jul
PPR;PILOTO PRIVADO - AVIAO;70;M;03-Aug
PPR;PILOTO PRIVADO - AVIAO;112;M;03-Sep
PPR;PILOTO PRIVADO - AVIAO;1;M;Mar-75
PPR;PILOTO PRIVADO - AVIAO;1;M;Mar-77
PPR;PILOTO PRIVADO - AVIAO;1;M;Mar-82
PPR;PILOTO PRIVADO - AVIAO;1;M;Mar-91
PPR;PILOTO PRIVADO - AVIAO;129;M;Mar-10
PPR;PILOTO PRIVADO - AVIAO;100;M;Mar-11
PPR;PILOTO PRIVADO - AVIAO;338;M;Mar-12
PPR;PILOTO PRIVADO - AVIAO;209;M;Mar-13
PPR;PILOTO PRIVADO - AVIAO;202;M;Mar-14
PPR;PILOTO PRIVADO - AVIAO;148;M;Mar-15
PPR;PILOTO PRIVADO - AVIAO;170;M;Mar-16
PPR;PILOTO PRIVADO - AVIAO;137;M;Mar-17
PPR;PILOTO PRIVADO - AVIAO;138;M;Mar-18
PPR;PILOTO PRIVADO - AVIAO;137;M;Mar-19
PPR;PILOTO PRIVADO - AVIAO;186;M;Mar-20
PPR;PILOTO PRIVADO - AVIAO;72;M;Mar-21
PPR;PILOTO PRIVADO - AVIAO;101;M;Mar-22
PPR;PILOTO PRIVADO - AVIAO;108;M;Mar-23
PPR;PILOTO PRIVADO - AVIAO;13;M;Mar-52
PPR;PILOTO PRIVADO - AVIAO;28;M;Mar-53
PPR;PILOTO PRIVADO - AVIAO;27;M;Mar-54
PPR;PILOTO PRIVADO - AVIAO;18;M;Mar-55
PPR;PILOTO PRIVADO - AVIAO;29;M;Mar-56
PPR;PILOTO PRIVADO - AVIAO;10;M;Mar-57
PPR;PILOTO PRIVADO - AVIAO;10;M;Mar-58
PPR;PILOTO PRIVADO - AVIAO;13;M;Mar-59
PPR;PILOTO PRIVADO - AVIAO;6;M;Mar-60
PPR;PILOTO PRIVADO - AVIAO;2;M;Mar-61
PPR;PILOTO PRIVADO - AVIAO;15;M;Mar-62
PPR;PILOTO PRIVADO - AVIAO;3;M;Mar-63
PPR;PILOTO PRIVADO - AVIAO;17;M;Mar-64
PPR;PILOTO PRIVADO - AVIAO;11;M;Mar-65
PPR;PILOTO PRIVADO - AVIAO;31;M;Mar-66
PPR;PILOTO PRIVADO - AVIAO;44;M;Mar-67
PPR;PILOTO PRIVADO - AVIAO;37;M;Mar-68
PPR;PILOTO PRIVADO - AVIAO;53;M;Mar-69
PPR;PILOTO PRIVADO - AVIAO;41;M;Mar-70
PPR;PILOTO PRIVADO - AVIAO;35;M;Mar-71
PPR;PILOTO PRIVADO - AVIAO;33;M;Mar-72
PPR;PILOTO PRIVADO - AVIAO;55;M;Mar-73
PPR;PILOTO PRIVADO - AVIAO;94;M;Mar-74
PPR;PILOTO PRIVADO - AVIAO;93;M;Mar-75
PPR;PILOTO PRIVADO - AVIAO;128;M;Mar-76
PPR;PILOTO PRIVADO - AVIAO;90;M;Mar-77
PPR;PILOTO PRIVADO - AVIAO;96;M;Mar-78
PPR;PILOTO PRIVADO - AVIAO;69;M;Mar-79
PPR;PILOTO PRIVADO - AVIAO;118;M;Mar-80
PPR;PILOTO PRIVADO - AVIAO;115;M;Mar-81
PPR;PILOTO PRIVADO - AVIAO;74;M;Mar-82
PPR;PILOTO PRIVADO - AVIAO;125;M;Mar-83
PPR;PILOTO PRIVADO - AVIAO;79;M;Mar-84
PPR;PILOTO PRIVADO - AVIAO;62;M;Mar-85
PPR;PILOTO PRIVADO - AVIAO;33;M;Mar-86
PPR;PILOTO PRIVADO - AVIAO;61;M;Mar-87
PPR;PILOTO PRIVADO - AVIAO;72;M;Mar-88
PPR;PILOTO PRIVADO - AVIAO;86;M;Mar-89
PPR;PILOTO PRIVADO - AVIAO;100;M;Mar-90
PPR;PILOTO PRIVADO - AVIAO;110;M;Mar-91
PPR;PILOTO PRIVADO - AVIAO;80;M;Mar-92
PPR;PILOTO PRIVADO - AVIAO;125;M;Mar-93
PPR;PILOTO PRIVADO - AVIAO;46;M;Mar-94
PPR;PILOTO PRIVADO - AVIAO;85;M;Mar-95
PPR;PILOTO PRIVADO - AVIAO;44;M;Mar-96
PPR;PILOTO PRIVADO - AVIAO;88;M;Mar-97
PPR;PILOTO PRIVADO - AVIAO;127;M;Mar-99
PPR;PILOTO PRIVADO - AVIAO;78;M;04-00
PPR;PILOTO PRIVADO - AVIAO;88;M;04-Jan
PPR;PILOTO PRIVADO - AVIAO;90;M;04-Feb
PPR;PILOTO PRIVADO - AVIAO;99;M;04-Mar
PPR;PILOTO PRIVADO - AVIAO;47;M;04-Apr
PPR;PILOTO PRIVADO - AVIAO;60;M;04-May
PPR;PILOTO PRIVADO - AVIAO;60;M;04-Jun
PPR;PILOTO PRIVADO - AVIAO;82;M;04-Jul
PPR;PILOTO PRIVADO - AVIAO;90;M;04-Aug
PPR;PILOTO PRIVADO - AVIAO;152;M;04-Sep
PPR;PILOTO PRIVADO - AVIAO;1;M;Apr-71
PPR;PILOTO PRIVADO - AVIAO;1;M;Apr-74
PPR;PILOTO PRIVADO - AVIAO;1;M;Apr-75
PPR;PILOTO PRIVADO - AVIAO;2;M;Apr-77
PPR;PILOTO PRIVADO - AVIAO;118;M;Apr-10
PPR;PILOTO PRIVADO - AVIAO;142;M;Apr-11
PPR;PILOTO PRIVADO - AVIAO;273;M;Apr-12
PPR;PILOTO PRIVADO - AVIAO;280;M;Apr-13
PPR;PILOTO PRIVADO - AVIAO;192;M;Apr-14
PPR;PILOTO PRIVADO - AVIAO;159;M;Apr-15
PPR;PILOTO PRIVADO - AVIAO;128;M;Apr-16
PPR;PILOTO PRIVADO - AVIAO;104;M;Apr-17
PPR;PILOTO PRIVADO - AVIAO;124;M;Apr-18
PPR;PILOTO PRIVADO - AVIAO;115;M;Apr-19
PPR;PILOTO PRIVADO - AVIAO;104;M;Apr-20
PPR;PILOTO PRIVADO - AVIAO;106;M;Apr-21
PPR;PILOTO PRIVADO - AVIAO;93;M;Apr-22
PPR;PILOTO PRIVADO - AVIAO;76;M;Apr-23
PPR;PILOTO PRIVADO - AVIAO;34;M;Apr-52
PPR;PILOTO PRIVADO - AVIAO;13;M;Apr-53
PPR;PILOTO PRIVADO - AVIAO;9;M;Apr-54
PPR;PILOTO PRIVADO - AVIAO;17;M;Apr-55
PPR;PILOTO PRIVADO - AVIAO;18;M;Apr-56
PPR;PILOTO PRIVADO - AVIAO;9;M;Apr-57
PPR;PILOTO PRIVADO - AVIAO;14;M;Apr-58
PPR;PILOTO PRIVADO - AVIAO;21;M;Apr-59
PPR;PILOTO PRIVADO - AVIAO;7;M;Apr-60
PPR;PILOTO PRIVADO - AVIAO;9;M;Apr-61
PPR;PILOTO PRIVADO - AVIAO;13;M;Apr-62
PPR;PILOTO PRIVADO - AVIAO;5;M;Apr-63
PPR;PILOTO PRIVADO - AVIAO;22;M;Apr-64
PPR;PILOTO PRIVADO - AVIAO;22;M;Apr-65
PPR;PILOTO PRIVADO - AVIAO;30;M;Apr-66
PPR;PILOTO PRIVADO - AVIAO;28;M;Apr-67
PPR;PILOTO PRIVADO - AVIAO;43;M;Apr-68
PPR;PILOTO PRIVADO - AVIAO;61;M;Apr-69
PPR;PILOTO PRIVADO - AVIAO;14;M;Apr-70
PPR;PILOTO PRIVADO - AVIAO;21;M;Apr-71
PPR;PILOTO PRIVADO - AVIAO;56;M;Apr-72
PPR;PILOTO PRIVADO - AVIAO;67;M;Apr-73
PPR;PILOTO PRIVADO - AVIAO;108;M;Apr-74
PPR;PILOTO PRIVADO - AVIAO;88;M;Apr-75
PPR;PILOTO PRIVADO - AVIAO;87;M;Apr-76
PPR;PILOTO PRIVADO - AVIAO;111;M;Apr-77
PPR;PILOTO PRIVADO - AVIAO;117;M;Apr-78
PPR;PILOTO PRIVADO - AVIAO;110;M;Apr-79
PPR;PILOTO PRIVADO - AVIAO;143;M;Apr-80
PPR;PILOTO PRIVADO - AVIAO;97;M;Apr-81
PPR;PILOTO PRIVADO - AVIAO;71;M;Apr-82
PPR;PILOTO PRIVADO - AVIAO;106;M;Apr-83
PPR;PILOTO PRIVADO - AVIAO;109;M;Apr-84
PPR;PILOTO PRIVADO - AVIAO;69;M;Apr-85
PPR;PILOTO PRIVADO - AVIAO;74;M;Apr-86
PPR;PILOTO PRIVADO - AVIAO;75;M;Apr-87
PPR;PILOTO PRIVADO - AVIAO;122;M;Apr-88
PPR;PILOTO PRIVADO - AVIAO;116;M;Apr-89
PPR;PILOTO PRIVADO - AVIAO;59;M;Apr-90
PPR;PILOTO PRIVADO - AVIAO;94;M;Apr-91
PPR;PILOTO PRIVADO - AVIAO;89;M;Apr-92
PPR;PILOTO PRIVADO - AVIAO;72;M;Apr-93
PPR;PILOTO PRIVADO - AVIAO;52;M;Apr-94
PPR;PILOTO PRIVADO - AVIAO;54;M;Apr-95
PPR;PILOTO PRIVADO - AVIAO;45;M;Apr-96
PPR;PILOTO PRIVADO - AVIAO;113;M;Apr-97
PPR;PILOTO PRIVADO - AVIAO;61;M;Apr-98
PPR;PILOTO PRIVADO - AVIAO;119;M;Apr-99
PPR;PILOTO PRIVADO - AVIAO;134;M;05-00
PPR;PILOTO PRIVADO - AVIAO;121;M;05-Jan
PPR;PILOTO PRIVADO - AVIAO;113;M;05-Feb
PPR;PILOTO PRIVADO - AVIAO;84;M;05-Mar
PPR;PILOTO PRIVADO - AVIAO;67;M;05-Apr
PPR;PILOTO PRIVADO - AVIAO;78;M;05-May
PPR;PILOTO PRIVADO - AVIAO;67;M;05-Jun
PPR;PILOTO PRIVADO - AVIAO;108;M;05-Jul
PPR;PILOTO PRIVADO - AVIAO;81;M;05-Aug
PPR;PILOTO PRIVADO - AVIAO;88;M;05-Sep
PPR;PILOTO PRIVADO - AVIAO;1;M;May-58
PPR;PILOTO PRIVADO - AVIAO;1;M;May-64
PPR;PILOTO PRIVADO - AVIAO;1;M;May-73
PPR;PILOTO PRIVADO - AVIAO;2;M;May-74
PPR;PILOTO PRIVADO - AVIAO;1;M;May-75
PPR;PILOTO PRIVADO - AVIAO;1;M;May-76
PPR;PILOTO PRIVADO - AVIAO;1;M;May-77
PPR;PILOTO PRIVADO - AVIAO;1;M;May-87
PPR;PILOTO PRIVADO - AVIAO;125;M;May-10
PPR;PILOTO PRIVADO - AVIAO;177;M;May-11
PPR;PILOTO PRIVADO - AVIAO;336;M;May-12
PPR;PILOTO PRIVADO - AVIAO;277;M;May-13
PPR;PILOTO PRIVADO - AVIAO;198;M;May-14
PPR;PILOTO PRIVADO - AVIAO;202;M;May-15
PPR;PILOTO PRIVADO - AVIAO;207;M;May-16
PPR;PILOTO PRIVADO - AVIAO;78;M;May-17
PPR;PILOTO PRIVADO - AVIAO;127;M;May-18
PPR;PILOTO PRIVADO - AVIAO;129;M;May-19
PPR;PILOTO PRIVADO - AVIAO;110;M;May-20
PPR;PILOTO PRIVADO - AVIAO;132;M;May-21
PPR;PILOTO PRIVADO - AVIAO;149;M;May-22
PPR;PILOTO PRIVADO - AVIAO;121;M;May-23
PPR;PILOTO PRIVADO - AVIAO;1;M;May-51
PPR;PILOTO PRIVADO - AVIAO;16;M;May-52
PPR;PILOTO PRIVADO - AVIAO;16;M;May-53
PPR;PILOTO PRIVADO - AVIAO;23;M;May-54
PPR;PILOTO PRIVADO - AVIAO;20;M;May-55
PPR;PILOTO PRIVADO - AVIAO;23;M;May-56
PPR;PILOTO PRIVADO - AVIAO;12;M;May-57
PPR;PILOTO PRIVADO - AVIAO;24;M;May-58
PPR;PILOTO PRIVADO - AVIAO;11;M;May-59
PPR;PILOTO PRIVADO - AVIAO;2;M;May-60
PPR;PILOTO PRIVADO - AVIAO;3;M;May-61
PPR;PILOTO PRIVADO - AVIAO;14;M;May-62
PPR;PILOTO PRIVADO - AVIAO;7;M;May-63
PPR;PILOTO PRIVADO - AVIAO;20;M;May-64
PPR;PILOTO PRIVADO - AVIAO;25;M;May-65
PPR;PILOTO PRIVADO - AVIAO;21;M;May-66
PPR;PILOTO PRIVADO - AVIAO;37;M;May-67
PPR;PILOTO PRIVADO - AVIAO;76;M;May-68
PPR;PILOTO PRIVADO - AVIAO;42;M;May-69
PPR;PILOTO PRIVADO - AVIAO;17;M;May-70
PPR;PILOTO PRIVADO - AVIAO;38;M;May-71
PPR;PILOTO PRIVADO - AVIAO;38;M;May-72
PPR;PILOTO PRIVADO - AVIAO;105;M;May-73
PPR;PILOTO PRIVADO - AVIAO;120;M;May-74
PPR;PILOTO PRIVADO - AVIAO;107;M;May-75
PPR;PILOTO PRIVADO - AVIAO;90;M;May-76
PPR;PILOTO PRIVADO - AVIAO;105;M;May-77
PPR;PILOTO PRIVADO - AVIAO;96;M;May-78
PPR;PILOTO PRIVADO - AVIAO;114;M;May-79
PPR;PILOTO PRIVADO - AVIAO;144;M;May-80
PPR;PILOTO PRIVADO - AVIAO;183;M;May-81
PPR;PILOTO PRIVADO - AVIAO;103;M;May-82
PPR;PILOTO PRIVADO - AVIAO;109;M;May-83
PPR;PILOTO PRIVADO - AVIAO;97;M;May-84
PPR;PILOTO PRIVADO - AVIAO;70;M;May-85
PPR;PILOTO PRIVADO - AVIAO;60;M;May-86
PPR;PILOTO PRIVADO - AVIAO;129;M;May-87
PPR;PILOTO PRIVADO - AVIAO;127;M;May-88
PPR;PILOTO PRIVADO - AVIAO;115;M;May-89
PPR;PILOTO PRIVADO - AVIAO;82;M;May-90
PPR;PILOTO PRIVADO - AVIAO;107;M;May-91
PPR;PILOTO PRIVADO - AVIAO;74;M;May-92
PPR;PILOTO PRIVADO - AVIAO;93;M;May-93
PPR;PILOTO PRIVADO - AVIAO;81;M;May-94
PPR;PILOTO PRIVADO - AVIAO;65;M;May-95
PPR;PILOTO PRIVADO - AVIAO;151;M;May-96
PPR;PILOTO PRIVADO - AVIAO;72;M;May-97
PPR;PILOTO PRIVADO - AVIAO;160;M;May-98
PPR;PILOTO PRIVADO - AVIAO;104;M;May-99
PPR;PILOTO PRIVADO - AVIAO;136;M;06-00
PPR;PILOTO PRIVADO - AVIAO;62;M;06-Jan
PPR;PILOTO PRIVADO - AVIAO;76;M;06-Feb
PPR;PILOTO PRIVADO - AVIAO;82;M;06-Mar
PPR;PILOTO PRIVADO - AVIAO;100;M;06-Apr
PPR;PILOTO PRIVADO - AVIAO;94;M;06-May
PPR;PILOTO PRIVADO - AVIAO;85;M;06-Jun
PPR;PILOTO PRIVADO - AVIAO;87;M;06-Jul
PPR;PILOTO PRIVADO - AVIAO;130;M;06-Aug
PPR;PILOTO PRIVADO - AVIAO;111;M;06-Sep
PPR;PILOTO PRIVADO - AVIAO;1;M;Jun-64
PPR;PILOTO PRIVADO - AVIAO;1;M;Jun-71
PPR;PILOTO PRIVADO - AVIAO;2;M;Jun-77
PPR;PILOTO PRIVADO - AVIAO;1;M;Jun-78
PPR;PILOTO PRIVADO - AVIAO;123;M;Jun-10
PPR;PILOTO PRIVADO - AVIAO;174;M;Jun-11
PPR;PILOTO PRIVADO - AVIAO;225;M;Jun-12
PPR;PILOTO PRIVADO - AVIAO;242;M;Jun-13
PPR;PILOTO PRIVADO - AVIAO;179;M;Jun-14
PPR;PILOTO PRIVADO - AVIAO;211;M;Jun-15
PPR;PILOTO PRIVADO - AVIAO;196;M;Jun-16
PPR;PILOTO PRIVADO - AVIAO;94;M;Jun-17
PPR;PILOTO PRIVADO - AVIAO;122;M;Jun-18
PPR;PILOTO PRIVADO - AVIAO;114;M;Jun-19
PPR;PILOTO PRIVADO - AVIAO;92;M;Jun-20
PPR;PILOTO PRIVADO - AVIAO;137;M;Jun-21
PPR;PILOTO PRIVADO - AVIAO;124;M;Jun-22
PPR;PILOTO PRIVADO - AVIAO;128;M;Jun-23
PPR;PILOTO PRIVADO - AVIAO;1;M;Jun-50
PPR;PILOTO PRIVADO - AVIAO;25;M;Jun-52
PPR;PILOTO PRIVADO - AVIAO;26;M;Jun-53
PPR;PILOTO PRIVADO - AVIAO;12;M;Jun-54
PPR;PILOTO PRIVADO - AVIAO;31;M;Jun-55
PPR;PILOTO PRIVADO - AVIAO;22;M;Jun-56
PPR;PILOTO PRIVADO - AVIAO;16;M;Jun-57
PPR;PILOTO PRIVADO - AVIAO;11;M;Jun-58
PPR;PILOTO PRIVADO - AVIAO;18;M;Jun-59
PPR;PILOTO PRIVADO - AVIAO;13;M;Jun-60
PPR;PILOTO PRIVADO - AVIAO;5;M;Jun-61
PPR;PILOTO PRIVADO - AVIAO;6;M;Jun-62
PPR;PILOTO PRIVADO - AVIAO;12;M;Jun-63
PPR;PILOTO PRIVADO - AVIAO;26;M;Jun-64
PPR;PILOTO PRIVADO - AVIAO;16;M;Jun-65
PPR;PILOTO PRIVADO - AVIAO;37;M;Jun-66
PPR;PILOTO PRIVADO - AVIAO;27;M;Jun-67
PPR;PILOTO PRIVADO - AVIAO;43;M;Jun-68
PPR;PILOTO PRIVADO - AVIAO;29;M;Jun-69
PPR;PILOTO PRIVADO - AVIAO;16;M;Jun-70
PPR;PILOTO PRIVADO - AVIAO;87;M;Jun-71
PPR;PILOTO PRIVADO - AVIAO;47;M;Jun-72
PPR;PILOTO PRIVADO - AVIAO;77;M;Jun-73
PPR;PILOTO PRIVADO - AVIAO;46;M;Jun-74
PPR;PILOTO PRIVADO - AVIAO;95;M;Jun-75
PPR;PILOTO PRIVADO - AVIAO;102;M;Jun-76
PPR;PILOTO PRIVADO - AVIAO;104;M;Jun-77
PPR;PILOTO PRIVADO - AVIAO;132;M;Jun-78
PPR;PILOTO PRIVADO - AVIAO;145;M;Jun-79
PPR;PILOTO PRIVADO - AVIAO;145;M;Jun-80
PPR;PILOTO PRIVADO - AVIAO;138;M;Jun-81
PPR;PILOTO PRIVADO - AVIAO;86;M;Jun-82
PPR;PILOTO PRIVADO - AVIAO;102;M;Jun-83
PPR;PILOTO PRIVADO - AVIAO;97;M;Jun-84
PPR;PILOTO PRIVADO - AVIAO;65;M;Jun-85
PPR;PILOTO PRIVADO - AVIAO;61;M;Jun-86
PPR;PILOTO PRIVADO - AVIAO;126;M;Jun-87
PPR;PILOTO PRIVADO - AVIAO;78;M;Jun-88
PPR;PILOTO PRIVADO - AVIAO;121;M;Jun-89
PPR;PILOTO PRIVADO - AVIAO;63;M;Jun-90
PPR;PILOTO PRIVADO - AVIAO;90;M;Jun-91
PPR;PILOTO PRIVADO - AVIAO;35;M;Jun-92
PPR;PILOTO PRIVADO - AVIAO;84;M;Jun-93
PPR;PILOTO PRIVADO - AVIAO;100;M;Jun-94
PPR;PILOTO PRIVADO - AVIAO;125;M;Jun-95
PPR;PILOTO PRIVADO - AVIAO;94;M;Jun-96
PPR;PILOTO PRIVADO - AVIAO;92;M;Jun-97
PPR;PILOTO PRIVADO - AVIAO;95;M;Jun-98
PPR;PILOTO PRIVADO - AVIAO;113;M;Jun-99
PPR;PILOTO PRIVADO - AVIAO;95;M;07-00
PPR;PILOTO PRIVADO - AVIAO;112;M;07-Jan
PPR;PILOTO PRIVADO - AVIAO;97;M;07-Feb
PPR;PILOTO PRIVADO - AVIAO;97;M;07-Mar
PPR;PILOTO PRIVADO - AVIAO;51;M;07-Apr
PPR;PILOTO PRIVADO - AVIAO;56;M;07-May
PPR;PILOTO PRIVADO - AVIAO;82;M;07-Jun
PPR;PILOTO PRIVADO - AVIAO;67;M;07-Jul
PPR;PILOTO PRIVADO - AVIAO;68;M;07-Aug
PPR;PILOTO PRIVADO - AVIAO;100;M;07-Sep
PPR;PILOTO PRIVADO - AVIAO;1;M;Jul-64
PPR;PILOTO PRIVADO - AVIAO;1;M;Jul-73
PPR;PILOTO PRIVADO - AVIAO;1;M;Jul-74
PPR;PILOTO PRIVADO - AVIAO;2;M;Jul-75
PPR;PILOTO PRIVADO - AVIAO;1;M;Jul-96
PPR;PILOTO PRIVADO - AVIAO;1;M;Jul-00
PPR;PILOTO PRIVADO - AVIAO;145;M;Jul-10
